      -3      -6
     -86      25
     -42      45
      26      -8
      -2      14
     -48     -10
     -27      10
      11      19
     -42     -26
      42      12
     -27      26
      77       4
     -46      74
       8     -26
     -65     -31
     -31     -75
     -25      39
      17      37
      40      -3
      13      38
     -16       8
      35      12
      34       5
       5      19
      24       4
      18     119
     -42     -50
      32     -79
     -28     -49
     -26     -47
     -19      43
      -7      27
      -9      -9
      23     -37
      17     -45
      32     -12
      76     -19
      52     -17
     -55      42
     -99     -13
      38      49
     -78     -23
       3      41
       2     -22
      95       8
      -3      41
     -22     -18
      10     -19
      10      85
       3      41
     -26     -18
     -52      28
      14     -15
     -57      30
     -44      60
      57     -68
     -18      44
      -6      62
      38       2
     -13      75
      44       7
     -15     -53
     -94       6
     -14      60
      30      44
      14      12
      18     -33
     -25      24
       6     -59
     -70      10
     -32      34
     -35       9
      22      38
      -1      87
     -49      39
       0      11
     -29      27
     -28      18
      37     -56
       5     -18
      17      52
      38      -2
       8      25
      24     -43
      29       3
      50      26
      20     -58
      60      15
       1      -8
      -2     -40
      73      -2
     -22     -81
       0     -91
      39     -50
     -1008     -2824
      2807      1062
       613     -1753
     -3957      1024
     -3554      5151
      1705       102
     -1109      3421
      1365      2294
      3800     -1184
      2771      -598
      -760      1833
      2752     -2599
      3188      3435
      1227     -3238
      -761      -604
     -1856      -207
      5344      -968
     -2822     -1240
     -2878       684
      1326      -774
      1074     -1423
     -1982     -1459
     -3637       184
      -246      2286
       -40        80
       145     -4370
       305       356
      2163      1406
      1820     -4315
        52     -2994
       -93     -1945
     -1866     -2599
     -3296      6912
     -2362      1630
      2508       273
      1016     -1612
      3967      -383
     -1766      -997
      2056      -163
      -836      -671
      1888      4400
      2381     -1330
      1625       126
      3597      1753
      -865     -2344
      -315     -3197
      2666     -1059
      1268     -2133
       976      -592
     -1082       -62
      -218     -2741
     -1485      3074
      2225      2831
     -4973      1195
      -721     -1654
      3080     -3554
      1040       192
      1043     -2017
      1525      1253
       290      -742
      2257      1208
       291      1898
     -1376     -1347
       494     -1171
     -1448     -3440
      2202       957
      -456       808
       742     -1726
       423      -963
       136       471
      3088     -1350
       650      1113
     -1768      2704
      1402      2158
      4247     -2190
     -1553     -2406
      -209     -1759
      -396     -3819
     -3519      -824
      2166       719
     -3368     -1008
      -223      1663
     -1372      2173
      1860     -2280
        -7       531
      -121     -1193
      -967     -2683
     -1677      2501
     -1224       976
     -1736       637
       781      2025
      3232     -1668
      3569      2767
       849      2262
      1590      -199
       789      -285
       120      -736
      1228     -1248
     -1289       115
      -280      -357
      1130     -2725
       -82      2535
      2179      1197
      -495      1117
       640      -632
     -3255      -130
     -2029     -1461
      2549     -3601
     -2258       623
      -886     -2014
      -744      -468
      3150      1400
      1144     -2544
      -211     -1200
      1707       378
      -814     -1354
     -1642      -699
     -1276      -708
      -770      1146
      1021       825
     -2896      -504
      1159     -2199
       523     -3544
     -2027      2012
      2482     -2127
       124      2788
      -857     -2099
      -673      -170
      4016       736
      2368     -2448
      2950      2757
      3417       989
      1706     -4274
     -1641       417
      2890     -1165
      1903     -1926
       -32      -448
      -340      -475
      1846       946
       199      2630
      4059      1123
     -1425      2156
     -1753       723
      2485     -2098
      1056     -2000
     -1362       920
      3405      3036
     -1419     -2803
     -3226       546
     -2443     -1069
     -2528       392
       -35      1853
      1872      1840
      2081       634
     -1737      1453
       795     -1356
      2453       941
      -885      2104
      -464      4658
      1807      2264
     -2448      1104
      2359       -71
      2220      1938
      1535      -683
     -1213      1980
      -631     -3338
      3976      -388
       474     -1248
      -456      1128
     -1660       459
        18     -1134
     -3000     -2957
      1422     -3172
     -1360       381
      2162     -1014
       723      -486
     -1200      -704
      1088      3314
     -1426       145
     -2329      -884
       925     -2444
     -2791     -1069
      1778       672
       -61       460
      1448      -632
     -4562      -149
     -1260       683
     -3538     -1911
     -1870     -2188
     -1659      4185
      2325     -1735
     -1996      1309
     -1832        72
      2340       420
     -2272     -1249
      2385      2060
      -161       849
     -1192     -1438
      -544       220
      -457      -440
     -2216       472
      -833     -1887
       720      1298
      1140      -703
      4085      1407
      -629      5117
      3622      -609
       525     -1520
      -472       728
      1936      1685
     -2449     -2131
      -144     -1710
        65      1551
     -1132     -3228
      1154      1927
     -1958      -798
      -536       -56
     -1564       903
     -2047      -831
     -2103      -394
       939      -223
     -3087       987
     -2152     -1634
     -2397     -3919
     -3224       328
      2916      -141
        -1      -277
        75      -133
      -888       289
     -1033       170
      -447      -543
     -2244      1102
      1664      1200
      1751      4221
       728       246
       289      2083
     -2122     -2018
      -830       543
     -2406     -2721
      -689     -2766
     -1336       760
      -574       663
      -541     -1268
      3460     -1082
       232     -1441
      3798      2172
      -714      -169
      -543       478
     -1808     -1968
     -1817      -661
      -953     -2062
      2521       578
      2618      2338
      -881      -567
     -1425      4361
      -181     -1668
      2344      1736
        28     -1474
     -1005       795
      2447      1461
       541      3638
     -4573      2033
       488      -874
       178     -1254
     -2480      -256
     -1638      2652
     -2025      -481
       907      -425
     -2162     -1772
     -1801       981
      2639       184
      2560       -38
       -72      2376
      -803     -1611
      -170       -95
     -4756      -204
      -285      2042
      2452       655
      1050      -751
      1348       917
     -3248      -432
      3969      1062
      1664     -1082
       580      2080
     -3598       796
      1406       310
      1071     -2623
     -1921       663
       192      -616
      -893     -1639
      -976       608
     -4135      2052
       -53     -1364
      -401     -1112
       313     -2228
     -2378      -369
       -88      -784
     -1250      1686
     -1766      -270
     -3129        91
     -4204       814
     -2406      2800
      -930       358
     -2991     -5311
       720        -8
      2359      1214
       -79     -1395
      1513      1544
      2085     -1308
      -708      2189
       977       193
       582       793
     -1432       -32
      1138      2681
       -59       161
     -4756      1407
     -1636     -1438
      -336      -522
      -360       910
      1024       433
