70,27
89,-11
126,-77
63,-50
-114,-46
-122,27
79,-9
47,-33
108,111
87,105
20,119
68,19
91,-18
-27,-126
-97,-121
-14,25
-71,-94
-97,111
-110,-48
-0,84
-31,-119
-85,91
77,103
-127,-79
3,4
-55,-59
-49,-90
38,-51
-11,91
31,91
-28,-92
-56,-52
-90,94
4,10
5,-77
13,87
-8,-45
36,98
-30,11
-75,-7
-117,-106
101,-100
-114,87
-53,98
-111,-4
-103,-4
116,-112
8,-112
90,-78
30,-37
67,110
-104,20
-24,-113
121,-63
-120,65
-94,-65
-119,124
-70,-37
-92,106
66,117
-115,115
-74,26
121,-65
-59,-80
-29,-87
-112,62
-75,-23
87,-70
30,49
59,-13
-91,37
123,81
44,101
100,98
-65,-45
30,-75
-19,-113
-29,90
101,82
87,-98
11,118
76,77
-103,-107
-40,51
10,76
-14,-47
-102,32
29,-97
37,-106
20,-74
-17,-88
45,96
-79,-27
103,46
124,40
113,-56
-46,83
-107,95
-124,-54
55,-25
102,80
33,-114
-58,-102
-79,-47
123,102
-23,19
31,-84
108,-107
34,12
-88,85
-68,-91
111,102
-2,-28
-4,-99
9,-50
101,109
-4,-101
-108,62
67,-19
-4,-53
-84,-59
-52,125
-57,-47
-53,-63
112,-14
-23,99
-21,-107
-9,-47
-48,106
92,-57
14,31
13,-2
-107,2
-37,-43
-42,-123
87,30
-50,123
-42,26
76,3
26,-2
-102,-74
62,35
-39,60
-58,-63
-66,39
88,24
17,10
-68,-105
-58,124
99,-107
3,-105
78,-123
103,115
51,12
-2,27
-23,-124
-2,12
17,1
82,77
3,2
-75,66
-3,122
-118,105
-119,-44
23,13
-74,89
27,57
-101,59
-66,112
86,44
105,-3
-98,-40
-82,94
109,-40
99,-38
123,-70
49,-110
59,111
110,-51
55,107
-6,-71
23,-12
54,-69
-99,-6
80,-58
-4,-37
47,-35
100,40
49,-56
-125,-112
-50,-33
12,-60
30,-20
9,-76
-122,72
9,-93
-122,-40
82,-47
64,96
-7,12
69,-113
20,79
-46,40
-34,-97
-85,-56
-34,8
92,59
-116,83
117,-69
-123,107
-3,-34
-30,-117
47,38
15,81
99,-20
18,77
53,-74
2,-48
38,95
-78,22
-6,64
-102,65
115,-120
-34,36
91,49
122,-68
-49,-53
86,-75
-115,87
94,-103
-42,-79
-50,67
100,-72
5,-115
-61,-82
112,-16
78,51
-101,-16
123,-42
-98,-4
6,-124
-101,-113
-105,-36
15,68
106,29
-111,21
96,52
-2,3
-40,19
82,118
113,-90
38,70
121,48
1,-97
103,66
11,-42
81,45
94,-26
82,-93
71,30
97,75
-119,23
122,16
96,-81
38,3
52,118
114,12
-17,14
104,-78
123,-59
-15,109
-64,-101
33,-80
25,-65
-124,62
9,-65
5,-22
107,-60
-82,-8
25,-29
-125,-74
78,-107
22,112
-55,6
-68,-56
-102,-21
8,-60
-92,6
68,-24
-115,14
-124,-58
83,74
85,-119
-83,46
73,95
-49,125
110,75
97,38
-75,9
10,-54
58,-102
76,23
89,105
-7,-33
93,-55
34,-70
-71,-114
-91,101
-90,-76
70,54
0,59
-43,-69
84,48
58,67
-118,-38
76,-65
65,-70
49,-64
-0,59
-78,77
42,70
-85,-86
-28,-39
-88,-119
-114,-118
49,-5
-110,-121
18,96
114,45
-99,81
17,-77
-93,-11
-99,-13
77,-69
100,-99
-53,21
17,20
-122,62
-50,69
104,7
24,-36
21,-41
93,102
85,44
-90,-44
-114,91
96,52
-20,107
-90,27
-70,-46
-49,2
67,92
-47,-125
-122,22
84,89
125,-89
122,-42
27,-74
20,2
-36,78
95,-121
82,118
-57,-39
-6,22
-110,-52
-124,-95
86,-127
-102,-81
1,-58
85,-96
39,61
31,79
45,9
84,102
-16,-103
-113,-103
-71,25
97,70
16,90
-78,82
-107,-52
-79,47
118,-95
-31,39
59,-58
-96,116
28,-22
-67,21
71,51
-49,-54
-53,-93
98,92
-44,-49
-94,86
7,11
-73,-87
103,-26
-20,-109
-3,-91
-106,32
118,-115
-5,-100
-83,-76
-112,14
78,12
-124,-22
-77,-30
54,-50
0,120
82,85
-85,68
88,-83
-51,-123
21,-83
120,-16
91,-93
56,75
44,57
76,-104
77,-109
-38,-122
-121,-10
14,-95
-67,64
-35,37
-20,79
34,-1
88,122
94,-27
114,-0
100,-33
-97,-62
55,-48
36,78
-109,-44
70,-2
-47,118
-36,-125
-96,-62
-62,103
-27,-17
121,7
-43,-66
15,9
69,-18
13,42
-54,36
-4,18
42,53
115,-82
104,-115
88,125
68,95
-93,63
41,80
24,87
-17,98
57,47
117,-24
-111,117
-57,75
17,46
69,108
-69,-18
-1,-2
-73,-12
120,-124
-52,112
47,72
-33,117
-29,4
-30,91
14,36
-43,-87
-62,16
93,113
-108,123
93,-23
85,114
-8,24
69,-40
66,120
-83,-12
118,-54
97,-27
26,123
-122,-96
-81,-26
-51,55
11,56
52,46
-118,5
-34,-107
18,18
-42,-30
-63,73
16,60
78,-116
109,18
85,-45
103,-21
19,-78
113,-76
-117,-4
56,-66
34,-84
-77,110
53,46
99,66
-109,-6
112,113
32,44
-47,-6
16,-82
-105,42
-64,-21
-39,-94
93,46
-102,15
61,101
-55,-60
-96,21
85,19
67,-110
67,45
-103,-125
54,19
-9,67
-103,-38
21,83
81,77
-90,-100
93,-111
119,-74
-103,-60
-28,-3
68,68
-52,124
95,-37
-88,-30
114,120
12,-9
87,-1
84,-85
-28,-112
-60,-2
69,-85
85,74
-59,-63
63,-80
30,-49
-24,95
39,-103
-11,35
63,-86
-101,-105
-86,67
14,9
-22,53
-43,-96
-72,-31
69,22
58,31
87,-60
-88,64
80,121
-103,-36
7,94
-84,-106
34,96
-90,65
107,-24
65,29
109,44
86,91
-124,62
-45,89
-53,-3
-98,-103
89,-19
122,-63
8,27
13,91
9,52
-44,38
13,72
-81,-21
9,-98
-67,77
-12,-40
-65,52
90,38
-114,-127
-78,-60
100,-68
70,83
-93,3
-36,-31
12,37
-92,-85
16,20
-20,18
-31,-16
19,-59
90,49
88,121
73,103
-89,44
29,22
-82,-20
-9,10
-116,-31
87,-97
9,119
107,65
59,16
-27,107
29,-88
28,-40
101,-5
119,-58
19,95
-41,-18
96,64
116,99
62,-68
107,77
44,117
111,-86
-92,38
5,30
-4,-72
-10,124
62,49
-0,34
-87,-19
44,86
78,116
36,116
-15,-2
-61,70
22,-38
-48,100
82,34
-43,21
15,59
103,-38
-112,86
46,-110
53,-91
114,-26
116,-110
80,68
92,-25
-84,-2
-44,-17
69,46
-118,-89
-117,30
126,37
-71,108
42,-110
-11,114
-58,-115
-53,-84
110,8
93,-91
-102,-62
-93,99
44,56
-22,-26
3,-117
-126,121
72,47
-124,-14
46,79
101,104
117,-75
-68,21
-30,116
20,-57
80,-37
96,112
-86,15
12,33
-119,82
24,100
99,-26
-5,-11
-60,-5
-81,-25
93,87
106,-40
-72,-14
113,2
9,-39
86,123
119,45
124,-79
-33,-65
6,-102
39,37
-88,120
-105,44
-64,12
-92,23
55,51
-124,-98
30,-102
120,32
22,98
1,-92
-88,39
41,79
53,13
21,-22
25,-56
-121,44
63,27
43,33
-125,-89
38,-113
-90,-95
39,-25
-43,6
37,-77
28,-9
79,66
98,-23
57,85
14,-11
49,105
13,-102
-23,106
-85,31
-69,-44
-96,-69
-76,-4
-111,-103
99,107
59,-25
-96,-14
-78,-110
-26,9
57,14
-32,-61
-55,104
-100,-124
75,57
3,91
26,6
-115,24
-20,-1
86,-112
-27,35
-23,-46
-56,125
-67,-67
97,38
-119,-81
58,-47
-54,11
27,-46
69,-101
114,66
-62,91
-22,-61
-121,54
-8,-11
33,4
36,-44
1,-26
-24,4
17,9
19,120
65,125
-96,77
44,-67
88,113
-55,-118
67,-19
-6,-27
-84,24
68,112
117,13
-67,-61
-114,39
-99,11
77,66
-28,46
18,4
-90,-18
1,88
113,61
102,6
-21,-95
-12,-99
-45,-18
-102,-11
-18,87
-47,102
124,36
-17,71
-25,-77
-27,47
-86,54
-21,65
2,74
-55,44
39,-97
31,54
53,-32
-63,-68
-2,70
-45,-15
37,56
122,120
72,90
-27,-49
-11,113
13,112
43,-10
73,72
-23,-16
49,11
-56,40
-92,10
-124,-117
-118,-64
-37,36
77,-82
-16,90
-90,-17
-48,115
-95,29
86,33
-14,92
-102,106
112,13
118,81
-57,-11
87,119
96,-126
32,-103
-10,100
49,93
-47,-24
4,-45
-39,-68
14,-66
54,116
-35,30
-84,-112
38,52
-41,-60
6,-92
31,38
46,-9
107,-65
-105,114
3,-6
25,-13
61,71
-83,-3
13,-96
49,78
-121,-79
52,-15
-31,2
116,0
27,32
-20,108
-35,-125
-118,123
-83,-77
-25,-37
-66,123
-95,-4
-18,-84
124,116
12,121
2,-50
-51,42
17,-88
-48,-18
-116,11
-6,-71
52,113
53,-9
22,-8
-29,-108
-115,-54
21,84
-56,25
-49,-50
4,-92
-40,-33
73,-30
68,116
-61,97
-34,-75
-58,-105
-2,-11
-11,-96
105,78
74,-90
33,-68
-4,53
-50,71
101,48
42,-97
55,42
-75,4
82,-114
47,104
58,100
63,-97
8,-19
-117,27
-9,-30
49,-63
76,70
-10,119
-106,9
46,70
82,-92
113,-48
-99,-73
110,59
58,89
-50,-0
10,43
48,-18
-30,-70
63,-51
113,126
95,81
126,-47
-69,111
-90,51
-28,92
-108,-99
3,-68
-108,-6
104,106
1,26
-90,-62
17,-14
-102,-85
74,23
-47,6
-54,63
-31,-90
-36,76
39,-85
-25,-71
1,-122
109,65
-18,-22
-21,-25
0,79
95,-118
110,47
-11,-63
38,-48
69,-4
-38,83
34,-16
-84,-47
-58,52
-71,10
-22,-94
-55,66
-12,-22
63,66
-69,-86
-110,42
-109,-102
-66,69
79,-121
110,-54
-39,52
-19,79
-2,56
94,83
45,99
-1,-40
92,-7
-5,44
-114,-99
23,-92
-0,86
111,-27
-126,84
118,-122
83,121
65,-100
64,55
-81,116
-49,85
111,-26
-57,72
91,-7
-2,-44
-93,-66
28,-84
57,-91
20,8
42,-125
93,-109
-1,89
-53,26
127,-26
-1,58
84,-119
61,10
2,8
119,-108
-113,123
-100,-119
62,44
-104,-23
34,-37
-5,-62
-4,-52
-20,-57
21,-64
63,-50
-100,62
-7,-70
-99,3
-93,29
-41,-61
-104,104
105,-108
41,-1
21,-120
-88,9
23,-33
33,-82
-56,-65
-87,18
6,-110
-61,-76
-107,86
-115,57
-108,67
-5,-45
10,56
92,-73
-53,-52
-126,-47
11,-78
30,-58
-32,-111
-8,-20
81,88
-106,-38
-110,108
80,43
-63,17
-68,-84
-33,-3
-124,113
-29,46
79,93
71,120
-28,-17
84,73
-5,25
-67,39
69,-111
-20,-37
-120,-10
-34,-41
-17,-117
-2,-25
-54,88
-7,-11
-13,77
116,-31
23,15
-2,-25
-71,61
37,74
-40,39
47,123
102,123
-46,-13
-51,122
-103,88
-75,-118
119,-19
36,116
-23,78
-69,-51
30,-70
91,-82
101,-29
26,-65
42,-1
-14,-24
-90,75
20,16
125,35
-35,-94
6,-20
-38,-22
-124,-67
-17,-42
-64,27
41,0
-26,81
105,-67
-22,-35
-20,-10
-90,61
-0,42
-29,-100
-50,-102
71,41
-95,46
10,43
89,-10
-33,113
-37,33
118,-121
-48,-123
-70,-113
112,68
41,23
-24,-21
-24,81
-3,81
-43,-14
117,122
96,16
1,111
-100,-50
17,88
-30,2
25,123
-114,-43
50,-21
70,91
81,-4
99,125
46,28
102,-48
92,55
38,-86
-25,-74
9,-86
-118,-46
-96,32
17,-111
124,-75
-36,38
107,-67
-8,-84
-12,-61
116,-60
32,63
90,-95
-42,-11
12,23
31,87
80,93
-19,55
-115,88
74,-92
72,-93
46,-60
114,-62
-27,-93
-95,92
39,21
99,112
-86,-1
8,54
-9,-111
-57,-116
77,109
-19,-125
-109,-28
-90,-8
6,-55
-54,90
-13,-11
74,-76
83,85
20,-126
72,90
-37,-8
-119,58
91,16
-41,-119
-26,95
69,-16
113,55
-95,-110
41,112
-108,72
-18,114
112,-32
26,18
-111,-122
-61,-4
52,-76
114,-34
-44,-34
-22,10
46,68
-125,99
-17,-121
27,22
99,-123
23,-115
64,-30
-22,45
94,5
38,110
21,116
-117,80
32,-22
-25,-107
-73,-126
-9,11
47,28
-58,92
49,-37
113,88
-12,-12
-58,65
73,84
-20,-4
28,16
-81,-65
-64,108
98,-8
-93,37
-55,109
-68,-39
-59,-37
-122,66
-100,-93
37,15
50,-33
125,-13
93,-8
-117,-81
51,-37
-102,84
78,-124
-109,38
37,123
38,-59
52,43
-7,-102
-97,70
75,-125
79,29
34,-57
-45,-23
1,123
-92,92
-25,110
26,-50
94,-26
-111,16
48,-96
59,-62
-98,90
108,-82
-107,113
-104,96
75,51
-98,-19
-126,31
-123,113
18,-14
117,125
-96,86
-103,-3
39,106
-72,-76
-65,-3
-81,26
102,15
-17,95
-11,62
-79,-44
109,-116
75,-37
-81,66
-72,119
74,69
1,-54
-46,-35
-108,60
61,-70
117,103
-120,-123
-76,71
-85,33
-75,-6
-47,-127
91,-108
2,-11
23,23
20,-21
-9,51
-109,49
-77,30
-25,-23
15,-35
-18,-124
-9,118
106,-91
-10,-71
-72,-47
-58,99
-125,-98
82,-86
109,-114
-1,78
40,81
-50,-39
-90,126
-68,-56
14,-4
60,72
-84,-86
-72,94
-15,67
33,-2
-68,25
-106,-111
-37,-72
-93,-84
-9,-115
-103,10
54,114
-34,-53
67,-5
-6,-63
17,-46
-56,29
-89,60
-71,125
43,-122
-62,103
-101,59
44,-84
-79,112
-34,-67
11,111
-102,-41
11,-64
4,30
29,108
-87,35
-58,122
75,77
-16,-4
-93,22
-58,79
40,-29
1,40
-29,28
-32,12
94,-76
37,8
-12,20
-123,-68
-64,127
39,-47
1,-76
-22,-60
67,80
-63,96
-63,35
-1,104
122,16
58,18
-92,60
30,-98
61,-38
-39,-3
-48,-98
-70,60
-82,11
-119,-94
-94,-112
78,-100
-90,-110
120,-35
-78,-14
2,-43
-71,-89
-2,95
-18,19
-125,126
-77,-59
66,-69
-46,1
-38,-14
44,22
25,86
-22,-26
76,76
48,-54
118,-91
99,60
28,-112
118,51
-8,25
23,-118
-30,110
77,121
-22,3
-59,-91
-61,-86
70,-98
53,-12
-17,9
-34,81
94,87
63,-50
-52,93
-59,2
-6,19
-79,-93
-9,109
110,-125
6,-76
23,-83
94,120
-16,29
-45,-4
65,12
86,50
20,-94
42,-36
-11,-55
-96,98
-5,-86
13,-23
5,51
13,-28
-51,85
-30,91
-29,50
-53,-47
-125,89
-68,94
-80,-64
65,112
75,-122
-48,-92
-28,-85
-68,-126
-11,0
112,95
81,-55
-23,-58
55,-6
-119,-102
85,46
109,97
-117,107
-14,118
79,92
-109,101
-42,-3
-74,-68
97,-32
66,-80
-55,-42
-5,6
63,73
-44,26
-52,-110
89,45
16,-114
-31,-62
-103,124
-7,78
44,-64
-24,-23
38,-82
119,53
-84,93
-95,-39
105,-52
57,-71
42,105
84,-36
28,-2
-54,-70
-115,50
92,79
-112,14
-3,-61
34,-69
55,-60
-38,30
54,-104
8,-47
-79,-57
-96,-7
37,-110
-93,71
72,-55
-79,111
13,106
32,19
50,122
92,-61
13,-31
107,72
-110,120
118,41
93,-104
-115,71
40,10
102,61
-76,124
-94,-81
31,-100
-121,12
-42,-75
105,22
-105,94
13,37
91,9
-22,-71
-23,-51
40,-34
-45,83
-89,83
-14,19
121,-125
86,-17
-59,38
-58,-114
8,54
49,19
-20,-102
27,16
26,-88
88,-12
-58,57
-30,-39
91,-51
-74,-117
-92,11
93,-72
70,120
67,-115
24,4
-47,-126
34,69
63,-88
97,106
-30,-32
-102,-3
62,101
-84,-63
68,24
46,81
-71,-98
9,9
29,81
92,36
-120,20
17,45
-104,118
-40,-113
68,107
14,-51
-90,23
97,-77
-110,28
-43,35
-120,-59
-56,-12
-75,68
69,79
-103,-94
-72,-17
-105,115
72,-11
23,-106
-46,31
32,82
102,38
-61,-90
-27,-36
-77,-6
81,16
-113,-81
-12,70
-64,18
-33,126
-87,125
23,112
14,-98
-90,-19
122,-73
60,99
-100,9
-104,-101
7,-63
-45,99
-5,-61
-100,89
121,-68
68,56
98,-88
44,-109
82,20
-71,-39
78,111
-61,-117
63,99
-27,-43
-124,124
-86,-63
-84,-118
-9,94
-31,27
-74,-5
-92,-27
48,117
41,-119
-70,-31
-38,51
61,-74
-101,9
80,-36
-28,54
-50,-125
90,35
18,-95
-38,70
5,9
-47,24
-2,-97
-14,28
74,-3
12,-31
-22,-124
-69,91
-73,99
78,65
112,76
-63,-93
87,-57
-123,111
-92,126
88,115
-47,-0
13,33
77,-122
-122,-32
-47,-125
-16,12
-126,-20
-12,71
14,68
-65,-89
21,-89
32,9
-33,16
-103,-48
62,-75
